4946,Highbury Road at Disley Street,-41.29246932,174.7549184
1828,Waingawa - SH2 at Norfolk Road,-40.9691008,175.6028907
8289,Naenae Station (bus stop),-41.19850918,174.9463127
1895,Oak Street at Colville Street,-40.93929294,175.6383028
6733,Kingston - Stop A,-41.32347700000000,174.763686
2816,Titahi Bay Road at Whanga Crescent Walkway,-41.11961614,174.83893266
6212,Elizabeth Street (near 7),-41.2958103,174.7836717
1893,Masonic Village,-40.94154225,175.6344726
9150,Melling Station (bus stop),-41.20351255,174.9056732
7754,Balfour Street (near 21),-41.31968,174.76683
3208,Middleton Road opposite Wingfield Place,-41.21115712,174.811547
7791,Ohiro Road (near 264),-41.30919642,174.7625344
8307,Holborn Drive (near 106),-41.16494944,174.9785723
1944,Hadlow School (opposite),-40.95985382,175.6411417
4425,Mandalay Terrace (near 24),-41.24750614,174.8026454
7575,Mt Victoria Lookout,-41.29644984,174.7946769
2832,Dimock Street (near 71),-41.10398194000000,174.8447988
1606,Field Way at Hughes Street,-40.85547044,175.0318539
1070,Ruapehu Street opposite Kaimanawa Street,-40.92122182,175.0115416
1534,Te Moana Road at Lavinia Grove,-40.86640767,175.0296966
6240,Darlington Road at Camperdown Road,-41.30740322,174.8255573
2570,Postgate Drive opposite Browns Bay Park,-41.10699992,174.880967
8054,Dowse Drive (near 82),-41.21249853,174.8795733
9225,High Street at Thornycroft Avenue (near 773),-41.20182106,174.9315034
1730,Otaki School - Mill Road,-40.75426766000000,175.143905
8584,Fergusson Drive at Kashmir Avenue (near 1016),-41.12103551,175.0808809
8410,Sunbrae Drive at Blue Mountains Road,-41.15248572,175.0141877
9118,High Street at Melling Road,-41.20503227000000,174.9117998
7242,Darlington Road (near 188),-41.30197289,174.8271974
7327,Onepu Road at Cruickshank Street,-41.32075882,174.7953439
5114,Molesworth Street - Motorway,-41.27266086,174.7779074
1420,The Parade at Sand Track,-40.98441091,174.95218658
8278,Waddington Drive at Hay Street,-41.20304194,174.9605199
6791,Ohiro Road at Taft Street,-41.30919459000000,174.7626538
7241,Miramar - Darlington Road (near 124),-41.30571237,174.82612269
2510,Eskdale Road at Moray Place (near 61),-41.111303,174.868126
AWAR,Awarua Street Station,-41.24650334000000,174.7742774
4113,Murphy Street - Wellington Girls' College,-41.27533423,174.7797709
8779,Gracefield Road (near 101),-41.23656885,174.9165371
3034,Truscott Avenue opposite Fairburn Grove,-41.2264012,174.79590666
7144,Murchison Street at Irwell Street,-41.33655778,174.7638696
1840,High Street at Judds Road,-40.96199819,175.6261374
3299,Melksham Drive opposite Mauldeth Terrace,-41.19895769,174.8076702
7145,Murchison Street opposite Domanski Crescent,-41.3356,174.76104
8548,Upper Hutt College - Moonshine Road (near 34),-41.12713584,175.0420015
2604,Paremata Road (near 132),-41.10346078,174.8770553
9208,Fairway Drive at Avalon Park (GNS Science),-41.19539706,174.9332225
2810,Takapuwahia Drive at Te Hiko Street (near 60),-41.12436651,174.83176473
7038,Broadway at Cavendish Square,-41.32450923000000,174.8260348
7129,The Parade (near 36),-41.32902251,174.77394876
6028,Rongotai Road at Troy Street,-41.31886671,174.8011461
9203,Oxford Terrace at Trinity Avenue (near 142),-41.20437982,174.9346795
1939,Taratahi - SH2 at East Taratahi Road,-40.98158186,175.5846028
5918,Kelburn Normal School - Upland Rd (opposite),-41.28724432,174.7608686
9558,Gibbons Street opposite Flora McCurdy Walk,-41.11942366,175.0653459
4388,Croydon Street opposite Versailles Street,-41.29177888,174.7470178
9290,Naenae Road at Vogel Street (near 162),-41.20187777,174.9495132
1905,State Highway 53 at No 1 Line,-41.15025294,175.3681529
1290,Te Roto Drive at Kapiti Road (near 10),-40.90604781000000,174.998378
7519,Oriental Parade at Carlton Gore Road,-41.28854238,174.7992369
9575,Fergusson Drive at Fraser Crescent,-41.12514838,175.0625475
